source,filename,gender,race,type,age,leaf
E:\aninovel\input_images\row008_col15_female.png,row008_col15_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row008_col17_female.png,row008_col17_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row008_col19_female.png,row008_col19_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row008_col20_female.png,row008_col20_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col01_female.png,row010_col01_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col03_female.png,row010_col03_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col06_female.png,row010_col06_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col07_female.png,row010_col07_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col08_female.png,row010_col08_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col10_female.png,row010_col10_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col14_female.png,row010_col14_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col15_female.png,row010_col15_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row010_col17_female.png,row010_col17_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col05_female.png,row016_col05_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col06_female.png,row016_col06_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col12_female.png,row016_col12_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col13_female.png,row016_col13_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col14_female.png,row016_col14_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col15_female.png,row016_col15_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col18_female.png,row016_col18_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row016_col19_female.png,row016_col19_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row018_col01_female.png,row018_col01_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row018_col03_female.png,row018_col03_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row018_col05_female.png,row018_col05_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row018_col15_female.png,row018_col15_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row018_col16_female.png,row018_col16_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row020_col08_female.png,row020_col08_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row020_col10_female.png,row020_col10_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row020_col12_female.png,row020_col12_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row020_col15_female.png,row020_col15_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row026_col14_female.png,row026_col14_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row036_col12_female.png,row036_col12_female.png,Female,White,Painterly,Teen,Female\White_Painterly\Teen
E:\aninovel\input_images\row004_col02_female.png,row004_col02_female.png,Female,Asian,RetroManga,YoungAdult,Female\Asian_RetroManga\YoungAdult
E:\aninovel\input_images\row004_col03_female.png,row004_col03_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row070_col20_female.png,row070_col20_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row096_col09_female.png,row096_col09_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row096_col13_female.png,row096_col13_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row100_col04_female.png,row100_col04_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row100_col06_female.png,row100_col06_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row100_col10_female.png,row100_col10_female.png,Female,Asian,Painterly,Adult,Female\Asian_Painterly\Adult
E:\aninovel\input_images\row004_col08_female.png,row004_col08_female.png,Female,Asian,Anime,YoungAdult,Female\Asian_Anime\YoungAdult
E:\aninovel\input_images\row044_col11_female.png,row044_col11_female.png,Female,Asian,Anime,YoungAdult,Female\Asian_Anime\YoungAdult
E:\aninovel\input_images\row092_col07_female.png,row092_col07_female.png,Female,Asian,Anime,YoungAdult,Female\Asian_Anime\YoungAdult
E:\aninovel\input_images\row094_col19_female.png,row094_col19_female.png,Female,Asian,Anime,YoungAdult,Female\Asian_Anime\YoungAdult
E:\aninovel\input_images\row004_col13_female.png,row004_col13_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row004_col20_female.png,row004_col20_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row014_col04_female.png,row014_col04_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row024_col02_female.png,row024_col02_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row024_col13_female.png,row024_col13_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row024_col18_female.png,row024_col18_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row032_col11_female.png,row032_col11_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row034_col08_female.png,row034_col08_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row042_col12_female.png,row042_col12_female.png,Female,Asian,Anime,Adult,Female\Asian_Anime\Adult
E:\aninovel\input_images\row004_col19_female.png,row004_col19_female.png,Female,White,Painterly,Child,Female\White_Painterly\Child
E:\aninovel\input_images\row006_col04_female.png,row006_col04_female.png,Female,White,Painterly,Child,Female\White_Painterly\Child
E:\aninovel\input_images\row006_col09_female.png,row006_col09_female.png,Female,White,Painterly,Child,Female\White_Painterly\Child
E:\aninovel\input_images\row008_col14_female.png,row008_col14_female.png,Female,White,Painterly,Child,Female\White_Painterly\Child
E:\aninovel\input_images\row005_col01_male.png,row005_col01_male.png,Male,Hispanic,Painterly,Child,Male\Hispanic_Painterly\Child
E:\aninovel\input_images\row005_col07_male.png,row005_col07_male.png,Male,Hispanic,Painterly,Child,Male\Hispanic_Painterly\Child
E:\aninovel\input_images\row005_col19_male.png,row005_col19_male.png,Male,Hispanic,Painterly,Child,Male\Hispanic_Painterly\Child
E:\aninovel\input_images\row006_col05_female.png,row006_col05_female.png,Female,Hispanic,Photo,Teen,Female\Hispanic_Photo\Teen
E:\aninovel\input_images\row006_col06_female.png,row006_col06_female.png,Female,Asian,Painterly,Child,Female\Asian_Painterly\Child
E:\aninovel\input_images\row010_col02_female.png,row010_col02_female.png,Female,Asian,Painterly,Child,Female\Asian_Painterly\Child
E:\aninovel\input_images\row006_col13_female.png,row006_col13_female.png,Female,Asian,Painterly,Teen,Female\Asian_Painterly\Teen
E:\aninovel\input_images\row006_col18_female.png,row006_col18_female.png,Female,Asian,Painterly,Teen,Female\Asian_Painterly\Teen
E:\aninovel\input_images\row008_col06_female.png,row008_col06_female.png,Female,Asian,Painterly,Teen,Female\Asian_Painterly\Teen
E:\aninovel\input_images\row008_col16_female.png,row008_col16_female.png,Female,Asian,Painterly,Teen,Female\Asian_Painterly\Teen
E:\aninovel\input_images\row010_col20_female.png,row010_col20_female.png,Female,Asian,Painterly,Teen,Female\Asian_Painterly\Teen
E:\aninovel\input_images\row007_col05_male.png,row007_col05_male.png,Male,Asian,Painterly,Teen,Male\Asian_Painterly\Teen
E:\aninovel\input_images\row009_col09_male.png,row009_col09_male.png,Male,Asian,Painterly,Teen,Male\Asian_Painterly\Teen
E:\aninovel\input_images\row007_col09_male.png,row007_col09_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row009_col02_male.png,row009_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row017_col11_male.png,row017_col11_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row019_col10_male.png,row019_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row019_col14_male.png,row019_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row027_col10_male.png,row027_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row029_col03_male.png,row029_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row051_col08_male.png,row051_col08_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row053_col03_male.png,row053_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row053_col20_male.png,row053_col20_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col10_male.png,row055_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col12_male.png,row055_col12_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col14_male.png,row055_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col16_male.png,row055_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col17_male.png,row055_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col19_male.png,row055_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row055_col20_male.png,row055_col20_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col06_male.png,row057_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col08_male.png,row057_col08_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col10_male.png,row057_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col15_male.png,row057_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col17_male.png,row057_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col18_male.png,row057_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row057_col19_male.png,row057_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col01_male.png,row059_col01_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col02_male.png,row059_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col04_male.png,row059_col04_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col05_male.png,row059_col05_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col06_male.png,row059_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col07_male.png,row059_col07_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col08_male.png,row059_col08_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col10_male.png,row059_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col13_male.png,row059_col13_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col14_male.png,row059_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col15_male.png,row059_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col17_male.png,row059_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row059_col18_male.png,row059_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row061_col02_male.png,row061_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row061_col03_male.png,row061_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row061_col07_male.png,row061_col07_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col02_male.png,row063_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col03_male.png,row063_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col06_male.png,row063_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col08_male.png,row063_col08_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col09_male.png,row063_col09_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col10_male.png,row063_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col14_male.png,row063_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col17_male.png,row063_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col19_male.png,row063_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row063_col20_male.png,row063_col20_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col03_male.png,row065_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col05_male.png,row065_col05_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col06_male.png,row065_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col10_male.png,row065_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col13_male.png,row065_col13_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col15_male.png,row065_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col16_male.png,row065_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col17_male.png,row065_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col18_male.png,row065_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col19_male.png,row065_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row065_col20_male.png,row065_col20_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col02_male.png,row067_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col04_male.png,row067_col04_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col09_male.png,row067_col09_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col10_male.png,row067_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col12_male.png,row067_col12_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col13_male.png,row067_col13_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col15_male.png,row067_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row067_col16_male.png,row067_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col01_male.png,row069_col01_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col06_male.png,row069_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col08_male.png,row069_col08_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col10_male.png,row069_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col12_male.png,row069_col12_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col13_male.png,row069_col13_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col15_male.png,row069_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col16_male.png,row069_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col17_male.png,row069_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row069_col18_male.png,row069_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row071_col11_male.png,row071_col11_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col01_male.png,row073_col01_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col02_male.png,row073_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col05_male.png,row073_col05_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col12_male.png,row073_col12_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col16_male.png,row073_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col17_male.png,row073_col17_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row073_col18_male.png,row073_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col03_male.png,row075_col03_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col06_male.png,row075_col06_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col09_male.png,row075_col09_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col12_male.png,row075_col12_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col13_male.png,row075_col13_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col14_male.png,row075_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col15_male.png,row075_col15_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col16_male.png,row075_col16_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col19_male.png,row075_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row075_col20_male.png,row075_col20_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row077_col02_male.png,row077_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row077_col04_male.png,row077_col04_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row077_col10_male.png,row077_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row077_col18_male.png,row077_col18_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row079_col02_male.png,row079_col02_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row079_col11_male.png,row079_col11_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row079_col14_male.png,row079_col14_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row087_col10_male.png,row087_col10_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row089_col19_male.png,row089_col19_male.png,Male,White,Painterly,Adult,Male\White_Painterly\Adult
E:\aninovel\input_images\row007_col11_male.png,row007_col11_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row009_col19_male.png,row009_col19_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col01_male.png,row095_col01_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col10_male.png,row095_col10_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col13_male.png,row095_col13_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col16_male.png,row095_col16_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col17_male.png,row095_col17_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row095_col20_male.png,row095_col20_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row097_col02_male.png,row097_col02_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row097_col20_male.png,row097_col20_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row099_col03_male.png,row099_col03_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row099_col12_male.png,row099_col12_male.png,Male,Asian,Painterly,YoungAdult,Male\Asian_Painterly\YoungAdult
E:\aninovel\input_images\row008_col08_female.png,row008_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row010_col09_female.png,row010_col09_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row018_col10_female.png,row018_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row020_col04_female.png,row020_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row020_col06_female.png,row020_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row020_col07_female.png,row020_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row020_col14_female.png,row020_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row020_col18_female.png,row020_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row028_col07_female.png,row028_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row030_col18_female.png,row030_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row040_col11_female.png,row040_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row040_col14_female.png,row040_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row048_col11_female.png,row048_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row050_col03_female.png,row050_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row050_col06_female.png,row050_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row050_col11_female.png,row050_col11_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row050_col18_female.png,row050_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row052_col02_female.png,row052_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row052_col10_female.png,row052_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row052_col12_female.png,row052_col12_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row052_col16_female.png,row052_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row054_col08_female.png,row054_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col02_female.png,row056_col02_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col03_female.png,row056_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col04_female.png,row056_col04_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col05_female.png,row056_col05_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col06_female.png,row056_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col07_female.png,row056_col07_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col08_female.png,row056_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col10_female.png,row056_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col13_female.png,row056_col13_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col14_female.png,row056_col14_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col16_female.png,row056_col16_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col17_female.png,row056_col17_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col18_female.png,row056_col18_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row056_col19_female.png,row056_col19_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col03_female.png,row058_col03_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col06_female.png,row058_col06_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col08_female.png,row058_col08_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
E:\aninovel\input_images\row058_col10_female.png,row058_col10_female.png,Female,White,Painterly,Adult,Female\White_Painterly\Adult
